 ********  FileScanner:: keyword 'gamma' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'shock' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'tau' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rho' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhoa' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhow' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cda' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cdw' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Pstern' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'ellipse' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'C' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'deltamin' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Tref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Lref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windx' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windy' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'f' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_w' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_a' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'gamma' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'shock' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'tau' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rho' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhoa' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'rhow' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cda' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Cdw' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Pstern' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'ellipse' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'C' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'deltamin' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Tref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'Lref' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windx' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'windy' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'f' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_w' found in param-file but not registered in the DataFormatHandler-code.
 ********  FileScanner:: keyword 'theta_a' found in param-file but not registered in the DataFormatHandler-code.
Newton: 5	49	10 9 16 14 
Newton: 5	48	12 9 14 13 
Newton: 6	60	11 10 14 12 13 
Newton: 6	62	9 12 14 13 14 
Newton: 5	48	9 12 14 13 
Newton: 5	47	11 10 13 13 
Newton: 5	46	11 9 13 13 
Newton: 5	48	10 11 13 14 
Newton: 5	47	9 11 13 14 
Newton: 5	48	9 11 14 14 
Newton: 5	47	9 10 15 13 
Newton: 5	47	9 10 15 13 
Newton: 5	48	9 11 14 14 
Newton: 5	49	10 11 14 14 
Newton: 5	47	8 14 12 13 
Newton: 5	48	10 11 13 14 
Newton: 5	45	11 9 13 12 
Newton: 5	47	11 10 14 12 
Newton: 7	71	11 10 11 14 13 12 
Newton: 9	88	13 9 10 14 8 12 11 11 
Newton: 5	49	9 15 13 12 
Newton: 6	52	7 9 14 9 13 
Newton: 5	44	11 7 14 12 
Newton: 5	43	9 10 14 10 
Newton: 5	48	10 14 12 12 
Newton: 4	36	12 10 14 
Newton: 4	33	10 10 13 
Newton: 4	33	11 8 14 
Newton: 4	33	12 8 13 
Newton: 4	31	9 9 13 
Newton: 4	32	9 8 15 
Newton: 5	40	8 9 12 11 
Newton: 5	42	8 9 14 11 
Newton: 5	42	8 8 15 11 
Newton: 5	42	8 9 14 11 
Newton: 5	42	10 7 14 11 
Newton: 5	43	11 8 13 11 
Newton: 5	44	10 8 14 12 
Newton: 5	44	8 10 13 13 
Newton: 5	44	8 10 14 12 
Newton: 5	43	8 9 14 12 
Newton: 5	45	9 10 13 13 
Newton: 5	43	10 8 13 12 
Newton: 5	43	11 8 13 11 
Newton: 5	44	9 9 14 12 
Newton: 5	44	9 9 14 12 
Newton: 5	44	10 8 14 12 
Newton: 6	54	10 8 13 12 11 
Newton: 6	54	10 8 13 12 11 
Newton: 5	44	11 8 13 12 
Newton: 5	43	11 8 12 12 
Newton: 5	43	10 8 13 12 
Newton: 5	42	10 8 12 12 
Newton: 5	42	9 9 13 11 
Newton: 5	42	9 9 13 11 
Newton: 5	41	10 8 12 11 
Newton: 5	44	9 10 13 12 
Newton: 5	42	10 8 13 11 
Newton: 5	43	10 8 14 11 
Newton: 5	43	10 8 14 11 
Newton: 7	68	10 8 14 11 12 13 
Newton: 6	55	11 8 13 11 12 
Newton: 6	57	10 8 14 12 13 
Newton: 5	44	10 8 14 12 
Newton: 5	46	10 9 14 13 
Newton: 5	46	10 9 14 13 
Newton: 5	45	10 9 13 13 
Newton: 5	47	10 9 15 13 
Newton: 5	46	10 9 14 13 
Newton: 5	43	8 11 10 14 
Newton: 5	45	7 10 14 14 
Newton: 6	61	11 11 13 13 13 
Newton: 6	63	9 12 14 14 14 
Newton: 6	59	9 11 13 13 13 
Newton: 6	58	12 7 13 13 13 
Newton: 5	44	11 8 12 13 
Newton: 5	45	8 11 13 13 
Newton: 5	47	10 11 13 13 
Newton: 5	49	11 10 14 14 
Newton: 5	46	10 11 12 13 
Newton: 7	68	10 10 12 12 12 12 
Newton: 9	92	9 13 11 12 12 12 11 12 
Newton: 6	60	8 12 14 13 13 
Newton: 5	47	9 11 14 13 
Newton: 5	45	8 12 13 12 
Newton: 5	43	6 12 11 14 
Newton: 5	45	8 12 12 13 
Newton: 5	47	8 14 12 13 
Newton: 5	46	8 12 13 13 
Newton: 7	72	8 13 11 13 14 13 
Newton: 6	55	8 13 9 11 14 
Newton: 5	48	8 14 12 14 
Newton: 13	112	9 6 8 10 9 12 9 9 9 9 11 11 
Newton: 14	113	9 6 6 8 6 5 9 9 7 7 11 15 15 
Newton: 7	69	9 10 12 11 12 15 
Newton: 5	48	9 13 12 14 
Newton: 6	61	9 13 12 14 13 
Newton: 6	58	9 14 10 13 12 
Newton: 7	69	8 11 12 11 14 13 
Newton: 5	41	8 9 12 12 
Newton: 5	43	8 13 10 12 
Newton: 5	39	8 12 8 11 
Newton: 5	44	8 12 9 15 
Newton: 5	52	12 12 13 15 
Newton: 5	49	9 12 13 15 
Newton: 5	49	9 12 13 15 
Newton: 5	52	10 14 14 14 
Newton: 5	54	10 15 14 15 
Newton: 5	54	11 15 13 15 
Newton: 6	67	12 15 13 14 13 
Newton: 5	56	15 13 14 14 
Newton: 5	56	14 14 14 14 
Newton: 5	54	11 14 14 15 
Newton: 5	54	12 14 14 14 
Newton: 5	54	11 13 16 14 
Newton: 5	53	12 12 16 13 
Newton: 5	56	13 13 17 13 
Newton: 5	50	12 12 12 14 
Newton: 8	71	12 11 5 8 10 12 13 
Newton: 11	91	6 5 5 9 11 9 11 12 8 15 
Newton: 12	97	7 5 10 11 7 5 6 7 10 15 14 
Newton: 7	71	10 11 11 13 13 13 
Newton: 5	55	11 14 15 15 
Newton: 5	52	10 14 14 14 
Newton: 5	51	9 14 16 12 
Newton: 6	64	11 11 15 13 14 
Newton: 5	55	12 15 14 14 
Newton: 5	56	14 14 14 14 
Newton: 5	54	9 15 14 16 
Newton: 5	52	9 13 16 14 
Newton: 5	55	11 14 15 15 
Newton: 5	53	9 14 16 14 
Newton: 5	53	9 14 16 14 
Newton: 5	54	10 14 16 14 
Newton: 5	54	10 14 16 14 
Newton: 5	55	12 13 16 14 
Newton: 5	54	12 12 16 14 
Newton: 5	53	9 14 16 14 
Newton: 5	54	11 14 15 14 
Newton: 5	55	11 14 15 15 
Newton: 5	53	9 14 14 16 
Newton: 5	52	9 13 16 14 
Newton: 5	54	11 13 15 15 
Newton: 5	55	12 13 16 14 
Newton: 5	53	11 13 14 15 
Newton: 5	54	12 13 15 14 
Newton: 6	68	13 11 16 14 14 
Newton: 6	64	8 11 13 16 16 
Newton: 6	60	9 11 14 12 14 
Newton: 6	64	10 11 12 16 15 
Newton: 5	51	10 15 13 13 
Newton: 6	66	10 13 15 14 14 
Newton: 5	51	10 12 16 13 
Newton: 5	50	10 11 16 13 
Newton: 5	50	9 12 16 13 
Newton: 5	49	9 12 15 13 
Newton: 5	49	9 12 15 13 
Newton: 5	48	9 12 13 14 
Newton: 6	62	13 10 13 14 12 
Newton: 17	140	9 8 5 7 10 7 5 9 8 9 8 9 10 11 12 13 
Newton: 9	78	9 8 11 8 9 12 9 12 
Newton: 7	72	9 9 13 14 12 15 
Newton: 5	42	8 9 11 14 
Newton: 5	44	8 9 13 14 
Newton: 5	46	9 9 16 12 
Newton: 5	45	7 11 11 16 
Newton: 5	43	8 11 11 13 
Newton: 5	41	8 11 11 11 
Newton: 5	42	8 11 12 11 
Newton: 5	44	9 10 12 13 
Newton: 5	40	8 10 10 12 
Newton: 6	58	8 10 12 13 15 
Newton: 6	61	8 12 15 11 15 
Newton: 6	60	9 9 16 13 13 
Newton: 6	59	13 8 14 12 12 
Newton: 6	56	8 10 14 12 12 
Newton: 5	45	12 8 14 11 
Newton: 5	44	12 8 12 12 
Newton: 6	56	12 8 12 11 13 
Newton: 5	44	12 8 12 12 
Newton: 5	43	9 10 13 11 
Newton: 6	56	11 9 9 15 12 
Newton: 8	76	9 10 10 12 10 13 12 
Newton: 5	45	9 10 13 13 
Newton: 5	47	9 11 14 13 
Newton: 5	47	10 10 15 12 
Newton: 6	57	9 10 15 11 12 
Newton: 6	54	7 9 15 10 13 
Newton: 5	43	8 10 14 11 
Newton: 5	46	8 12 14 12 
Newton: 5	48	9 13 13 13 
Newton: 5	48	10 11 14 13 
Newton: 6	60	10 11 14 13 12 
Newton: 6	58	10 11 13 12 12 
Newton: 4	35	11 12 12 
Newton: 4	35	9 14 12 
Newton: 5	45	9 11 14 11 
Newton: 5	43	6 13 11 13 
Newton: 5	37	6 9 14 8 
Newton: 5	41	7 10 11 13 
Newton: 4	31	8 10 13 
Newton: 5	45	9 12 9 15 
Newton: 5	43	9 11 10 13 
Newton: 5	42	8 11 13 10 
Newton: 5	47	12 8 15 12 
Newton: 5	44	9 9 15 11 
Newton: 5	43	9 8 15 11 
Newton: 5	39	10 7 12 10 
Newton: 5	41	7 9 15 10 
Newton: 5	42	9 9 13 11 
Newton: 5	42	9 9 13 11 
Newton: 5	42	8 10 13 11 
Newton: 5	42	9 9 13 11 
Newton: 5	42	9 9 13 11 
Newton: 5	42	10 8 13 11 
Newton: 5	43	10 9 13 11 
Newton: 5	42	9 10 12 11 
Newton: 5	41	8 10 12 11 
Newton: 5	43	10 9 13 11 
Newton: 5	43	12 8 12 11 
Newton: 5	43	11 8 13 11 
Newton: 5	43	10 9 13 11 
Newton: 5	43	11 8 13 11 
Newton: 6	53	11 8 12 11 11 
Newton: 5	42	11 8 13 10 
Newton: 5	41	11 8 12 10 
Newton: 5	41	11 8 13 9 
Newton: 5	43	10 8 15 10 
Newton: 5	44	10 9 14 11 
Newton: 5	43	11 8 14 10 
Newton: 6	55	11 8 15 10 11 
Newton: 6	55	11 8 15 10 11 
Newton: 6	55	11 8 15 10 11 
Newton: 5	45	11 8 15 11 
Newton: 6	58	10 8 16 11 13 
Newton: 6	58	10 8 16 11 13 
Newton: 5	46	11 8 16 11 
Newton: 5	46	11 8 16 11 
Newton: 5	45	11 8 15 11 
Newton: 5	45	10 8 16 11 
Newton: 5	43	12 7 13 11 
Newton: 5	43	12 7 13 11 
Newton: 6	57	11 8 15 11 12 
Newton: 5	45	11 8 15 11 
Newton: 5	42	11 7 13 11 
Newton: 5	43	11 7 14 11 
Newton: 5	44	12 7 13 12 
Newton: 5	47	9 11 15 12 
Newton: 5	49	8 13 14 14 
Newton: 6	65	11 12 14 14 14 
Newton: 8	64	10 10 7 8 9 11 9 
Newton: 10	82	10 11 7 7 7 7 9 12 12 
Newton: 7	65	12 10 11 9 12 11 
Newton: 6	66	12 10 16 14 14 
Newton: 5	49	9 12 15 13 
Newton: 5	54	9 15 16 14 
Newton: 5	56	11 13 18 14 
Newton: 5	57	14 12 17 14 
Newton: 5	51	9 12 17 13 
Newton: 5	53	9 13 17 14 
Newton: 5	55	11 13 16 15 
Newton: 5	52	9 13 15 15 
Newton: 5	51	8 12 16 15 
Newton: 5	52	9 13 14 16 
Newton: 5	52	10 12 15 15 
Newton: 5	46	10 12 12 12 
Newton: 7	77	10 11 13 11 16 16 
Newton: 9	90	10 9 12 9 11 12 13 14 
Newton: 7	66	8 12 12 11 12 11 
Newton: 6	64	8 13 14 15 14 
Newton: 5	52	9 13 14 16 
Newton: 5	59	13 15 15 16 
Newton: 6	65	12 12 13 13 15 
Newton: 5	56	11 13 15 17 
Newton: 4	39	12 14 13 
Newton: 5	57	14 14 13 16 
Newton: 5	53	8 15 12 18 
Newton: 5	56	8 16 15 17 
Newton: 4	43	12 15 16 
Newton: 4	41	14 15 12 
Newton: 4	41	16 11 14 
Newton: 4	40	11 15 14 
Newton: 5	55	12 11 17 15 
Newton: 5	58	13 13 16 16 
Newton: 5	59	13 13 16 17 
Newton: 5	57	14 12 14 17 
Newton: 5	55	9 13 14 19 
Newton: 5	55	10 13 14 18 
Newton: 5	55	13 11 15 16 
Newton: 5	60	13 12 18 17 
Newton: 5	64	14 15 17 18 
Newton: 5	63	13 16 17 17 
Newton: 5	56	10 16 15 15 
Newton: 5	55	8 14 17 16 
Newton: 6	70	11 16 13 17 13 
Newton: 5	50	13 9 13 15 
Newton: 6	71	11 9 18 17 16 
Newton: 5	59	12 14 18 15 
Newton: 5	57	9 15 17 16 
Newton: 5	55	9 16 16 14 
Newton: 4	40	10 13 17 
Newton: 4	40	9 14 17 
Newton: 4	40	8 13 19 
Newton: 5	56	9 13 18 16 
Newton: 5	56	9 13 18 16 
Newton: 5	56	10 13 18 15 
Newton: 5	57	11 13 18 15 
Newton: 5	58	12 13 18 15 
Newton: 5	58	12 13 18 15 
Newton: 5	57	11 13 18 15 
Newton: 5	58	12 13 18 15 
Newton: 5	58	13 13 17 15 
Newton: 5	56	11 13 17 15 
Newton: 5	56	10 13 18 15 
Newton: 5	56	11 12 18 15 
Newton: 5	57	13 12 17 15 
Newton: 5	56	10 13 18 15 
Newton: 5	56	10 13 18 15 
Newton: 5	55	10 13 17 15 
Newton: 5	55	10 13 16 16 
Newton: 5	55	10 13 17 15 
Newton: 6	70	10 13 17 15 15 
Newton: 6	70	9 15 16 15 15 
Newton: 6	70	9 15 16 15 15 
Newton: 5	55	11 13 16 15 
Newton: 5	59	13 13 17 16 
Newton: 5	56	10 13 17 16 
Newton: 5	55	10 12 18 15 
Newton: 5	56	11 13 16 16 
Newton: 5	54	10 12 17 15 
Newton: 5	55	10 12 17 16 
Newton: 5	55	10 11 18 16 
Newton: 12	110	10 9 8 11 7 9 10 9 10 13 14 
Newton: 14	127	9 9 10 8 6 7 10 10 10 8 11 13 16 
Newton: 6	66	11 12 14 16 13 
Newton: 5	53	10 11 16 16 
Newton: 5	53	10 11 17 15 
Newton: 6	66	9 11 19 14 13 
Newton: 5	52	9 11 18 14 
Newton: 6	68	9 12 15 17 15 
Newton: 6	63	11 10 14 15 13 
Newton: 5	55	14 10 15 16 
Newton: 5	52	9 11 17 15 
Newton: 6	67	9 11 16 16 15 
Newton: 7	78	9 11 16 15 12 15 
Newton: 6	65	10 11 15 16 13 
Newton: 6	64	9 10 17 14 14 
Newton: 5	45	10 10 14 11 
Newton: 6	64	9 10 16 13 16 
Newton: 5	47	10 10 15 12 
Newton: 5	47	10 11 14 12 
Newton: 6	65	10 11 14 13 17 
Newton: 6	65	10 11 14 14 16 
Newton: 5	48	10 11 14 13 
Newton: 5	47	10 11 14 12 
Newton: 5	47	10 11 15 11 
Newton: 5	45	10 11 13 11 
Newton: 5	46	10 11 13 12 
Newton: 6	63	10 11 14 13 15 
Newton: 8	80	12 8 10 10 11 17 12 
Newton: 6	58	12 8 16 10 12 
Newton: 5	47	12 9 16 10 
Newton: 5	46	14 8 15 9 
Newton: 5	49	13 9 17 10 
Newton: 5	47	12 10 15 10 
Newton: 5	45	10 11 14 10 
Newton: 6	58	8 11 15 10 14 
Newton: 5	46	9 12 15 10 
Newton: 5	47	10 12 14 11 
Newton: 5	45	11 11 13 10 
Newton: 4	36	12 11 13 
Newton: 4	39	10 16 13 
Newton: 5	43	10 11 13 9 
Newton: 5	43	9 11 14 9 
Newton: 5	50	11 13 16 10 
Newton: 5	54	8 13 17 16 
Newton: 5	48	8 14 15 11 
Newton: 5	48	8 16 12 12 
Newton: 5	51	8 16 15 12 
Newton: 5	45	8 12 15 10 
Newton: 5	41	8 10 14 9 
Newton: 5	42	9 10 13 10 
Newton: 5	43	10 9 14 10 
Newton: 5	42	10 10 12 10 
Newton: 5	45	13 9 12 11 
Newton: 5	46	12 10 13 11 
Newton: 5	46	11 10 14 11 
Newton: 5	45	12 9 13 11 
Newton: 5	46	6 14 12 14 
Newton: 5	44	8 10 15 11 
Newton: 5	49	9 13 15 12 
Newton: 5	45	9 12 13 11 
Newton: 5	43	9 12 12 10 
Newton: 5	44	10 11 12 11 
Newton: 5	42	10 11 12 9 
Newton: 5	42	9 11 11 11 
Newton: 5	43	10 11 12 10 
Newton: 5	44	10 11 12 11 
Newton: 6	59	10 11 13 11 14 
Newton: 5	46	10 11 14 11 
Newton: 6	58	9 12 13 10 14 
Newton: 5	46	9 12 14 11 
Newton: 5	45	11 9 14 11 
Newton: 5	44	10 10 12 12 
Newton: 5	46	9 11 14 12 
Newton: 5	47	10 11 14 12 
Newton: 5	47	10 11 14 12 
Newton: 5	47	10 12 13 12 
Newton: 6	61	10 12 14 11 14 
Newton: 6	62	10 11 13 14 14 
Newton: 5	46	11 10 14 11 
Newton: 5	50	14 10 14 12 
Newton: 5	52	14 11 15 12 
Newton: 6	67	13 11 15 14 14 
Newton: 6	64	12 10 16 12 14 
Newton: 6	63	13 9 14 12 15 
Newton: 5	52	13 11 15 13 
Newton: 5	46	12 9 13 12 
Newton: 5	52	12 11 16 13 
Newton: 6	66	12 10 14 13 17 
Newton: 6	64	12 10 14 15 13 
Newton: 5	54	12 11 17 14 
Newton: 5	55	12 12 17 14 
Newton: 5	55	12 12 18 13 
Newton: 5	56	12 13 18 13 
Newton: 7	91	11 13 19 17 17 14 
Newton: 6	69	10 13 17 12 17 
Newton: 5	57	12 13 18 14 
Newton: 5	56	11 14 18 13 
Newton: 5	57	12 14 18 13 
Newton: 5	58	10 14 18 16 
Newton: 5	57	12 13 19 13 
Newton: 5	55	11 13 18 13 
Newton: 5	56	12 13 17 14 
Newton: 5	54	10 13 17 14 
Newton: 5	57	10 13 16 18 
Newton: 5	56	11 13 14 18 
Newton: 5	56	11 13 15 17 
Newton: 6	68	10 13 12 17 16 
Newton: 7	87	11 12 15 14 17 18 
Newton: 7	74	10 13 11 13 14 13 
Newton: 6	68	9 14 12 14 19 
Newton: 5	53	11 14 13 15 
Newton: 5	49	8 13 13 15 
Newton: 6	71	13 13 15 15 15 
Newton: 5	57	13 12 14 18 
Newton: 5	53	10 14 11 18 
Newton: 5	57	12 14 11 20 
Newton: 5	61	13 15 14 19 
Newton: 5	59	13 12 17 17 
Newton: 5	60	12 13 16 19 
Newton: 5	58	12 13 16 17 
Newton: 4	43	12 15 16 
Newton: 4	43	13 14 16 
Newton: 5	61	12 16 18 15 
Newton: 5	55	11 14 17 13 
Newton: 6	82	13 15 20 17 17 
Newton: 5	64	16 12 19 17 
Newton: 5	64	16 12 17 19 
Newton: 4	49	14 16 19 
Newton: 4	50	14 17 19 
Newton: 6	85	14 17 19 16 19 
Newton: 5	66	13 17 19 17 
Newton: 5	66	15 17 17 17 
Newton: 6	78	13 15 15 16 19 
Newton: 8	98	12 7 10 17 15 19 18 
Newton: 9	118	12 7 11 18 15 17 19 19 
Newton: 7	96	11 18 15 17 18 17 
Newton: 5	70	17 15 19 19 
Newton: 5	64	11 19 17 17 
Newton: 5	65	11 19 17 18 
Newton: 5	64	13 18 18 15 
Newton: 5	66	15 17 17 17 
Newton: 4	47	13 16 18 
Newton: 5	69	16 17 19 17 
Newton: 5	64	11 19 17 17 
Newton: 5	65	12 17 18 18 
Newton: 5	65	12 16 19 18 
Newton: 5	66	14 15 19 18 
Newton: 5	65	13 16 18 18 
Newton: 5	67	16 14 19 18 
Newton: 5	68	16 15 19 18 
Newton: 5	67	16 15 18 18 
Newton: 5	64	13 16 17 18 
Newton: 5	61	10 16 17 18 
Newton: 5	61	10 16 18 17 
Newton: 5	62	10 16 19 17 
Newton: 5	61	10 16 19 16 
Newton: 5	62	11 15 19 17 
Newton: 5	61	12 14 18 17 
Newton: 5	62	13 14 18 17 
Newton: 5	61	11 15 18 17 
Newton: 5	63	12 16 18 17 
Newton: 5	63	12 16 18 17 
Newton: 5	62	11 16 18 17 
Newton: 5	60	11 16 16 17 
Newton: 5	60	11 16 15 18 
Newton: 5	61	11 16 18 16 
Newton: 5	59	10 15 18 16 
Newton: 5	56	11 14 16 15 
Newton: 5	57	12 14 17 14 
Newton: 5	57	12 14 17 14 
Newton: 5	56	11 14 17 14 
Newton: 5	54	11 14 16 13 
Newton: 5	55	11 14 16 14 
Newton: 8	91	14 10 11 10 12 18 16 
Newton: 13	136	10 9 7 11 12 11 12 13 10 10 14 17 
Newton: 8	100	11 13 11 18 15 17 15 
Newton: 5	57	11 13 18 15 
Newton: 5	56	10 13 18 15 
Newton: 6	70	11 13 17 16 13 
Newton: 5	58	11 13 17 17 
Newton: 5	57	11 13 17 16 
Newton: 5	57	11 13 17 16 
Newton: 5	54	12 13 17 12 
Newton: 5	56	11 13 16 16 
Newton: 5	56	11 13 17 15 
Newton: 7	86	11 13 16 13 17 16 
Newton: 6	70	12 13 16 13 16 
Newton: 5	54	11 13 17 13 
Newton: 5	53	11 13 17 12 
Newton: 6	68	10 12 15 14 17 
Newton: 6	68	11 13 16 16 12 
Newton: 6	71	9 16 15 16 15 
Newton: 5	53	11 11 17 14 
Newton: 5	53	10 12 16 15 
Newton: 5	55	12 11 16 16 
Newton: 5	53	10 12 15 16 
Newton: 5	51	9 12 16 14 
Newton: 5	50	9 13 16 12 
Newton: 5	48	10 12 15 11 
Newton: 5	51	10 12 16 13 
Newton: 5	54	10 15 16 13 
Newton: 5	50	9 14 16 11 
Newton: 5	51	10 16 11 14 
Newton: 6	66	9 15 15 15 12 
Newton: 5	52	9 17 15 11 
Newton: 4	42	9 17 16 
Newton: 5	54	9 16 16 13 
Newton: 5	49	8 16 16 9 
Newton: 6	61	7 13 16 8 17 
Newton: 5	50	10 14 15 11 
Newton: 4	44	14 13 17 
Newton: 4	43	14 15 14 
Newton: 5	57	13 15 13 16 
Newton: 5	55	11 15 16 13 
Newton: 5	55	10 16 15 14 
Newton: 5	57	10 16 15 16 
Newton: 5	54	11 14 16 13 
Newton: 5	55	13 15 14 13 
Newton: 5	51	11 14 12 14 
Newton: 5	52	11 15 13 13 
Newton: 5	51	11 13 15 12 
Newton: 5	52	12 11 15 14 
Newton: 5	55	10 14 16 15 
Newton: 5	55	11 14 16 14 
Newton: 5	56	12 13 16 15 
Newton: 5	56	12 14 16 14 
Newton: 5	51	11 13 15 12 
Newton: 5	53	12 11 16 14 
Newton: 5	52	11 11 16 14 
Newton: 5	53	11 12 16 14 
Newton: 5	53	11 12 16 14 
Newton: 5	53	11 12 16 14 
Newton: 5	52	11 12 16 13 
Newton: 5	49	11 11 15 12 
Newton: 6	65	10 12 16 15 12 
Newton: 5	54	12 12 16 14 
Newton: 5	54	12 12 16 14 
Newton: 5	53	11 12 16 14 
Newton: 6	67	12 12 16 14 13 
Newton: 6	65	12 10 16 15 12 
Newton: 5	51	10 13 14 14 
Newton: 5	58	11 14 17 16 
Newton: 5	58	11 14 17 16 
Newton: 5	54	12 12 16 14 
Newton: 5	59	12 15 17 15 
Newton: 5	58	11 15 17 15 
Newton: 5	59	12 15 17 15 
Newton: 5	58	12 15 16 15 
Newton: 5	58	12 15 16 15 
Newton: 5	56	11 14 16 15 
Newton: 5	57	11 15 16 15 
Newton: 5	57	11 15 16 15 
Newton: 6	69	11 15 16 15 12 
Newton: 6	71	12 13 16 16 14 
Newton: 6	68	8 16 17 15 12 
Newton: 6	71	10 13 16 17 15 
Newton: 6	70	11 14 16 16 13 
Newton: 5	53	10 13 16 14 
Newton: 5	51	10 13 16 12 
Newton: 6	66	10 13 14 13 16 
Newton: 6	61	10 13 13 13 12 
Newton: 7	76	10 13 12 11 15 15 
Newton: 10	103	11 6 8 13 13 13 12 14 13 
Newton: 10	108	10 11 8 13 13 10 12 17 14 
Newton: 6	64	10 13 13 12 16 
Newton: 5	49	11 13 13 12 
Newton: 5	49	11 13 13 12 
Newton: 7	83	12 14 15 14 14 14 
Newton: 7	82	13 10 13 13 15 18 
Newton: 5	51	14 11 13 13 
Newton: 5	54	14 10 13 17 
Newton: 5	53	14 10 14 15 
Newton: 5	55	12 12 18 13 
Newton: 5	58	13 12 18 15 
Newton: 5	59	12 15 17 15 
Newton: 5	56	13 13 16 14 
Newton: 5	57	14 13 14 16 
Newton: 5	57	12 14 14 17 
Newton: 5	55	12 13 16 14 
Newton: 6	69	12 13 13 16 15 
Newton: 6	63	10 11 12 15 15 
Newton: 7	77	8 12 13 17 13 14 
Newton: 5	51	10 14 13 14 
Newton: 5	56	14 13 13 16 
Newton: 6	65	13 13 12 14 13 
Newton: 6	67	11 13 15 11 17 
Newton: 5	56	12 14 14 16 
Newton: 5	46	10 10 14 12 
Newton: 5	50	11 16 8 15 
Newton: 6	63	11 13 13 14 12 
Newton: 5	51	12 13 10 16 
Newton: 5	51	9 12 14 16 
Newton: 5	50	14 12 15 9 
Newton: 5	52	14 12 14 12 
Newton: 4	40	12 13 15 
Newton: 5	54	12 13 16 13 
Newton: 5	55	12 13 17 13 
Newton: 5	55	13 13 16 13 
Newton: 5	56	13 12 16 15 
Newton: 5	58	13 13 17 15 
Newton: 5	58	13 13 17 15 
Newton: 4	40	10 13 17 
Newton: 5	55	11 13 16 15 
Newton: 4	41	12 13 16 
Newton: 4	41	12 13 16 
Newton: 5	55	12 13 16 14 
Newton: 4	42	12 13 17 
Newton: 4	40	11 13 16 
Newton: 4	41	12 13 16 
Newton: 4	40	11 13 16 
Newton: 4	39	11 13 15 
Newton: 4	40	12 12 16 
Newton: 4	40	12 12 16 
Newton: 4	39	11 12 16 
Newton: 4	40	12 12 16 
Newton: 5	55	12 12 16 15 
Newton: 5	55	11 13 16 15 
Newton: 5	55	11 13 16 15 
Newton: 5	49	8 13 15 13 
Newton: 5	48	8 13 16 11 
Newton: 5	51	12 10 16 13 
Newton: 5	55	13 11 16 15 
Newton: 5	56	11 14 16 15 
Newton: 5	57	11 14 16 16 
Newton: 5	59	12 14 17 16 
Newton: 5	57	11 15 16 15 
Newton: 5	57	11 15 16 15 
Newton: 5	58	11 15 16 16 
Newton: 5	59	12 15 16 16 
Newton: 5	59	13 14 17 15 
